JobContext.java,edu.ucsb.cs156.courses.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,log,16,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
JobContext.java,edu.ucsb.cs156.courses.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,log,18,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
JobContext.java,edu.ucsb.cs156.courses.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,log,17,KILLED,edu.ucsb.cs156.courses.jobs.TestJobTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.TestJobTests]/[method:test_log_output_with_mock_user()]
CurrentUserService.java,edu.ucsb.cs156.courses.services.CurrentUserService,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isLoggedIn,16,KILLED,edu.ucsb.cs156.courses.services.CurrentUserServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.CurrentUserServiceTests]/[method:test_isLoggedIn_returns_false()]
CurrentUserService.java,edu.ucsb.cs156.courses.services.CurrentUserService,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isLoggedIn,16,KILLED,edu.ucsb.cs156.courses.services.CurrentUserServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.CurrentUserServiceTests]/[method:test_isLoggedIn_returns_false()]
UCSBSectionsController.java,edu.ucsb.cs156.courses.controllers.UCSBSectionsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,basicsearch,33,KILLED,edu.ucsb.cs156.courses.controllers.UCSBSectionsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UCSBSectionsControllerTests]/[method:test_search()]
UCSBSectionsController.java,edu.ucsb.cs156.courses.controllers.UCSBSectionsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,sectionsearch,42,KILLED,edu.ucsb.cs156.courses.controllers.UCSBSectionsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UCSBSectionsControllerTests]/[method:test_section_search()]
PersonalSectionsController.java,edu.ucsb.cs156.courses.controllers.PersonalSectionsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getSectionsByPsId,60,KILLED,edu.ucsb.cs156.courses.controllers.PersonalSectionsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PersonalSectionsControllerTests]/[method:api_psid_sections__user_logged_in__returns_existing_course()]
PersonalSectionsController.java,edu.ucsb.cs156.courses.controllers.PersonalSectionsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getSectionsByPsId$0,47,KILLED,edu.ucsb.cs156.courses.controllers.PersonalSectionsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.PersonalSectionsControllerTests]/[method:api_psid_sections__user_logged_in__no_personal_schedule()]
CourseOverTimeInstructorController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,search,62,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorControllerTests]/[method:test_search_validRequestOnlyLectures()]
CourseOverTimeInstructorController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,search,72,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeInstructorControllerTests]/[method:test_search_emptyRequest()]
SystemInfoController.java,edu.ucsb.cs156.courses.controllers.SystemInfoController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getSystemInfo,22,KILLED,edu.ucsb.cs156.courses.controllers.SystemInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.SystemInfoControllerTests]/[method:systemInfo__admin_logged_in()]
TimeLocation.java,edu.ucsb.cs156.courses.documents.TimeLocation,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,22,KILLED,edu.ucsb.cs156.courses.documents.TimeLocationTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.TimeLocationTests]/[method:test_clone()]
Section.java,edu.ucsb.cs156.courses.documents.Section,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,92,KILLED,edu.ucsb.cs156.courses.documents.SectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.SectionTests]/[method:test_clone()]
UpdateFinalsDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,createForQuarterRange,17,KILLED,edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UpdateFinalsDataJobFactoryTests]/[method:test_createForQuarterRange()]
UCSBFinalExamController.java,edu.ucsb.cs156.courses.controllers.UCSBFinalExamController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,finalsinfo,32,KILLED,edu.ucsb.cs156.courses.controllers.UCSBFinalExamControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UCSBFinalExamControllerTests]/[method:test_finals()]
CSRFController.java,edu.ucsb.cs156.courses.controllers.CSRFController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,csrf,17,KILLED,edu.ucsb.cs156.courses.controllers.CSRFControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CSRFControllerTests]/[method:csrf_returns_ok()]
GradeHistoryController.java,edu.ucsb.cs156.courses.controllers.GradeHistoryController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,gradeHistoryBySubjectAreaAndCourseNumber,45,KILLED,edu.ucsb.cs156.courses.controllers.GradeHistoryControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.GradeHistoryControllerTests]/[method:test_getGradeHistory()]
UCSBCurriculumController.java,edu.ucsb.cs156.courses.controllers.UCSBCurriculumController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,basicsearch,33,KILLED,edu.ucsb.cs156.courses.controllers.UCSBCurriculumControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UCSBCurriculumControllerTests]/[method:test_search()]
CourseInfo.java,edu.ucsb.cs156.courses.documents.CourseInfo,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,24,KILLED,edu.ucsb.cs156.courses.documents.CourseInfoTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.CourseInfoTests]/[method:test_clone()]
CourseOverTimeBuildingController.java,edu.ucsb.cs156.courses.controllers.CourseOverTimeBuildingController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,search,58,KILLED,edu.ucsb.cs156.courses.controllers.CourseOverTimeBuildingControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.CourseOverTimeBuildingControllerTests]/[method:test_search_emptyRequest()]
UploadGradeDataJobFactory.java,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobFactory,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,create,16,KILLED,edu.ucsb.cs156.courses.jobs.UploadGradeDataJobFactoryTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.jobs.UploadGradeDataJobFactoryTests]/[method:test_create()]
Instructor.java,edu.ucsb.cs156.courses.documents.Instructor,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,18,KILLED,edu.ucsb.cs156.courses.documents.InstructorTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.InstructorTests]/[method:test_clone()]
SystemInfoServiceImpl.java,edu.ucsb.cs156.courses.services.SystemInfoServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getSystemInfo,42,KILLED,edu.ucsb.cs156.courses.services.SystemInfoServiceImplTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.SystemInfoServiceImplTests]/[method:test_getSystemInfo()]
GrantedAuthoritiesService.java,edu.ucsb.cs156.courses.services.GrantedAuthoritiesService,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getGrantedAuthorities,20,KILLED,edu.ucsb.cs156.courses.services.GrantedAuthoritiesServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.services.GrantedAuthoritiesServiceTests]/[method:test_getGrantedAuthorities()]
UsersController.java,edu.ucsb.cs156.courses.controllers.UsersController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,users,30,KILLED,edu.ucsb.cs156.courses.controllers.UsersControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UsersControllerTests]/[method:users__admin_logged_in()]
UserInfoController.java,edu.ucsb.cs156.courses.controllers.UserInfoController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCurrentUser,20,KILLED,edu.ucsb.cs156.courses.controllers.UserInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.controllers.UserInfoControllerTests]/[method:currentUser__logged_in()]
FinalExam.java,edu.ucsb.cs156.courses.documents.FinalExam,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,clone,24,KILLED,edu.ucsb.cs156.courses.documents.ConvertedSectionTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.courses.documents.ConvertedSectionTests]/[method:test_clone()]
